Draw,  Value
44525, 4
44526, 13
44527, 10
44528, 0
44529, 7
44530, 19
44531, 4
44532, 11
44533, 6
44534, 4
44535, 2
44536, 16
44537, 1
44538, 13
44539, 7
44540, 8
44541, 5
44542, 4
44543, 1
44544, 2
44545, 1
44546, 30
44547, 0
44548, 1
44549, 22
44550, 2
44551, 3
44552, 14
44553, 2
44554, 1
44555, 19
44556, 12
44557, 6
44558, 5
44559, 8
44560, 3
44561, 26
44562, 2
44563, 1
44564, 2
44565, 24
44566, 6
44567, 8
44568, 19
44569, 9
44570, 31
44571, 5
44572, 9
44573, 7
44574, 1
44575, 3
44576, 9
44577, 2
44578, 20
44579, 3
44580, 7
44581, 5
44582, 10
44583, 9
44584, 7
44585, 5
44586, 16
44587, 2
44588, 3
44589, 11
44590, 2
44591, 12
44592, 0
44593, 13
44594, 3
44595, 5
44596, 7
44597, 3
44598, 4
44599, 9
44600, 6
44601, 11
44602, 8
44603, 3
44604, 8
44605, 2
44606, 7
44607, 8
44608, 1
44609, 2
44610, 7
44611, 10
44612, 2
44613, 5
44614, 20
44615, 0
44616, 0
44617, 5
44618, 1
44619, 3
44620, 19
44621, 5
44622, 5
44623, 11
44624, 2
44625, 4
44626, 12
44627, 3
44628, 13
44629, 36
44630, 17
44631, 18
44632, 16
44633, 15
44634, 10
44635, 1
44636, 6
44637, 0
44638, 1
44639, 3
44640, 2
44641, 3
44642, 3
44643, 6
44644, 0
44645, 1
44646, 7
44647, 4
44648, 1
44649, 0
44650, 6
44651, 29
44652, 2
44653, 1
44654, 12
44655, 6
44656, 5
44657, 14
44658, 10
44659, 1
44660, 5
44661, 1
44662, 31
44663, 7
44664, 9
44665, 15
44666, 1
44667, 4
44668, 9
44669, 32
44670, 11
44671, 2
44672, 0
44673, 0
44674, 11
44675, 7
44676, 2
44677, 11
44678, 4
44679, 0
44680, 18
44681, 1
44682, 2
44683, 23
44684, 1
44685, 0
44686, 3
44687, 3
44688, 8
44689, 6
44690, 10
44691, 2
44692, 20
44693, 1
44694, 9
44695, 5
44696, 4
44697, 6
44698, 1
44699, 3
44700, 13
44701, 4
44702, 2
44703, 23
44704, 1
44705, 2
44706, 5
44707, 1
44708, 9
44709, 38
44710, 9
44711, 1
44712, 5
44713, 9
44714, 9
44715, 2
44716, 0
44717, 9
44718, 16
44719, 0
44720, 8
44721, 0
44722, 5
44723, 1
44724, 1
44725, 6
44726, 5
44727, 15
44728, 7
44729, 3
44730, 0
44731, 0
44732, 5
44733, 11
44734, 6
44735, 0
44736, 1
44737, 1
44738, 11
44739, 7
44740, 4
44741, 1
44742, 7
44743, 2
44744, 9
44745, 21
44746, 5
44747, 17
44748, 1
44749, 3
44750, 5
44751, 6
44752, 17
44753, 0
44754, 21
44755, 2
44756, 2
44757, 2
44758, 13
44759, 3
44760, 3
44761, 1
44762, 6
44763, 18
44764, 0
44765, 0
44766, 16
44767, 1
44768, 3
44769, 6
44770, 3
44771, 38
44772, 3
44773, 9
44774, 3
44775, 2
44776, 2
44777, 31
44778, 3
44779, 1
44780, 3
44781, 8
44782, 3
44783, 1
44784, 4
44785, 1
44786, 12
44787, 19
44788, 0
44789, 1
44790, 13
44791, 32
44792, 4
44793, 2
44794, 8
44795, 8
44796, 3
44797, 11
44798, 14
44799, 4
44800, 8
44801, 5
44802, 16
44803, 7
44804, 3
44805, 5
44806, 0
44807, 8
44808, 7
44809, 5
44810, 9
44811, 29
44812, 1
44813, 25
44814, 7
44815, 11
44816, 0
44817, 1
44818, 2
44819, 12
44820, 2
44821, 11
44822, 3
44823, 1
44824, 4
44825, 4
44826, 8
44827, 3
44828, 7
44829, 7
44830, 6
44831, 17
44832, 0
44833, 1
44834, 0
44835, 1
44836, 6
44837, 3
44838, 0
44839, 8
44840, 15
44841, 12
44842, 8
44843, 5
44844, 18
44845, 1
44846, 6
44847, 11
44848, 0
44849, 4
44850, 2
44851, 4
44852, 0
44853, 1
44854, 7
44855, 6
44856, 8
44857, 2
44858, 8
44859, 18
44860, 24
44861, 3
44862, 15
44863, 1
44864, 6
44865, 3
44866, 14
44867, 22
44868, 7
44869, 0
44870, 1
44871, 13
44872, 5
44873, 10
44874, 7
44875, 2
44876, 8
44877, 5
44878, 2
44879, 38
44880, 11
44881, 11
44882, 2
44883, 9
44884, 3
44885, 4
44886, 10
44887, 4
44888, 3
44889, 10
44890, 9
44891, 5
44892, 4
44893, 1
44894, 1
44895, 0
44896, 17
44897, 4
44898, 11
44899, 3
44900, 6
44901, 7
44902, 6
44903, 0
44904, 9
44905, 4
44906, 1
44907, 3
44908, 0
44909, 5
44910, 3
44911, 3
44912, 4
44913, 6
44914, 2
44915, 5
44916, 5
44917, 10
44918, 3
44919, 2
44920, 6
44921, 6
44922, 3
44923, 3
44924, 1
44925, 3
44926, 2
44927, 12
44928, 1
44929, 1
44930, 16
44931, 1
44932, 22
44933, 1
44934, 8
44935, 6
44936, 3
44937, 5
44938, 2
44939, 4
44940, 3
44941, 9
44942, 7
44943, 4
44944, 6
44945, 7
44946, 5
44947, 16
44948, 13
44949, 0
44950, 2
44951, 10
44952, 18
44953, 26
44954, 3
44955, 20
44956, 3
44957, 1
44958, 4
44959, 13
44960, 8
44961, 4
44962, 3
44963, 4
44964, 9
44965, 2
44966, 4
44967, 26
44968, 3
44969, 0
44970, 11
44971, 9
44972, 2
44973, 1
44974, 2
44975, 3
44976, 10
44977, 1
44978, 3
44979, 26
44980, 1
44981, 0
44982, 24
44983, 11
44984, 14
44985, 11
44986, 11
44987, 2
44988, 1
44989, 3
44990, 4
44991, 16
44992, 18
44993, 3
44994, 4
44995, 3
44996, 13
44997, 10
44998, 2
44999, 5
45000, 8
45001, 4
45002, 3
45003, 13
45004, 12
45005, 2
45006, 4
45007, 1
45008, 0
45009, 5
45010, 9
45011, 3
45012, 7
45013, 21
45014, 10
45015, 8
45016, 6
45017, 1
45018, 12
45019, 4
45020, 14
45021, 4
45022, 4
45023, 0
45024, 10
45025, 0
45026, 8
45027, 8
45028, 11
45029, 5
45030, 6
45031, 13
45032, 20
45033, 4
45034, 6
45035, 6
45036, 10
45037, 0
45038, 9
45039, 3
45040, 5
45041, 4
45042, 35
45043, 6
45044, 3
45045, 0
45046, 8
45047, 11
45048, 5
45049, 9
45050, 0
45051, 9
45052, 1
45053, 2
45054, 3
45055, 19
45056, 12
45057, 7
45058, 5
45059, 0
45060, 5
45061, 1
45062, 8
45063, 4
45064, 1
45065, 4
45066, 15
45067, 1
45068, 3
45069, 5
45070, 12
45071, 0
45072, 3
45073, 1
45074, 14
45075, 4
45076, 4
45077, 2
45078, 5
45079, 6
45080, 3
45081, 8
45082, 0
45083, 0
45084, 7
45085, 3
45086, 8
45087, 5
45088, 2
45089, 1
45090, 11
45091, 0
45092, 1
45093, 3
45094, 2
45095, 11
45096, 17
45097, 4
45098, 3
45099, 11
45100, 5
45101, 2
45102, 2
45103, 9
45104, 14
45105, 7
45106, 17
45107, 2
45108, 19
45109, 2
45110, 3
45111, 10
45112, 8
45113, 10
45114, 1
45115, 6
45116, 12
45117, 3
45118, 12
45119, 13
45120, 4
45121, 4
45122, 5
45123, 14
45124, 2
45125, 1
45126, 9
45127, 10
45128, 32
45129, 14
45130, 2
45131, 3
45132, 17
45133, 1
45134, 6
45135, 3
45136, 4
45137, 4
45138, 2
45139, 47
45140, 6
45141, 34
45142, 4
45143, 9
45144, 4
45145, 6
45146, 15
45147, 5
45148, 4
45149, 13
45150, 19
45151, 1
45152, 16
45153, 6
45154, 2
45155, 19
45156, 12
45157, 10
45158, 4
45159, 10
45160, 4
45161, 15
45162, 5
45163, 6
45164, 18
45165, 18
45166, 21
45167, 25
45168, 8
45169, 9
45170, 6
45171, 9
45172, 18
45173, 17
45174, 21
45175, 5
45176, 2
45177, 10
45178, 1
45179, 0
45180, 12
45181, 9
45182, 14
45183, 3
45184, 0
45185, 6
45186, 13
45187, 1
45188, 1
45189, 2
45190, 6
45191, 11
45192, 1
45193, 7
45194, 0
45195, 14
45196, 4
45197, 6
45198, 10
45199, 0
45200, 6
45201, 12
45202, 2
45203, 6
45204, 2
45205, 5
45206, 25
45207, 4
45208, 3
45209, 4
45210, 10
45211, 8
45212, 1
45213, 3
45214, 6
45215, 2
45216, 6
45217, 2
45218, 5
45219, 6
45220, 6
45221, 9
45222, 4
45223, 10
45224, 3
45225, 2
45226, 5
45227, 0
45228, 4
45229, 0
45230, 1
45231, 13
45232, 5
45233, 2
45234, 12
45235, 1
45236, 2
45237, 11
45238, 1
45239, 1
45240, 18
45241, 19
45242, 53
45243, 0
45244, 6
45245, 2
45246, 4
45247, 2
45248, 1
45249, 3
45250, 1
45251, 3
45252, 6
45253, 5
45254, 12
45255, 14
45256, 5
45257, 3
45258, 13
45259, 5
45260, 7
45261, 2
45262, 2
45263, 0
45264, 13
45265, 8
45266, 1
45267, 4
45268, 2
45269, 32
45270, 0
45271, 1
45272, 5
45273, 18
45274, 11
45275, 4
45276, 1
45277, 7
45278, 2
45279, 4
45280, 6
45281, 16
45282, 3
45283, 11
45284, 4
45285, 5
45286, 1
45287, 17
45288, 26
45289, 4
45290, 14
45291, 4
45292, 10
45293, 1
45294, 9
45295, 21
45296, 29
45297, 2
45298, 12
45299, 9
45300, 24
45301, 20
45302, 2
45303, 3
45304, 9
45305, 36
45306, 3
45307, 4
45308, 6
45309, 8
45310, 2
45311, 13
45312, 12
45313, 8
45314, 1
45315, 3
45316, 3
45317, 2
45318, 7
45319, 10
45320, 7
45321, 7
45322, 1
45323, 5
45324, 1
45325, 3
45326, 11
45327, 6
45328, 4
45329, 15
45330, 5
45331, 6
45332, 5
45333, 9
45334, 6
45335, 11
45336, 0
45337, 6
45338, 7
45339, 7
45340, 4
45341, 6
45342, 1
45343, 5
45344, 8
45345, 3
45346, 2
45347, 6
45348, 3
45349, 15
45350, 3
45351, 7
45352, 2
45353, 1
45354, 7
45355, 4
45356, 4
45357, 0
45358, 5
45359, 17
45360, 6
45361, 17
45362, 7
45363, 6
45364, 2
45365, 6
45366, 2
45367, 2
45368, 17
45369, 13
45370, 5
45371, 22
45372, 1
45373, 2
45374, 18
45375, 7
45376, 3
45377, 11
45378, 13
45379, 23
45380, 17
45381, 5
45382, 6
45383, 0
45384, 12
45385, 2
45386, 4
45387, 5
45388, 11
45389, 5
45390, 11
45391, 7
45392, 13
45393, 3
45394, 6
45395, 6
45396, 13
45397, 7
45398, 2
45399, 1
45400, 10
45401, 0
45402, 5
45403, 9
45404, 12
45405, 0
45406, 6
45407, 10
45408, 5
45409, 20
45410, 4
45411, 3
45412, 8
45413, 13
45414, 3
45415, 4
45416, 19
45417, 7
45418, 7
45419, 9
45420, 2
45421, 2
45422, 1
45423, 1
45424, 1
45425, 20
45426, 6
45427, 13
45428, 3
45429, 17
45430, 4
45431, 3
45432, 7
45433, 6
45434, 1
45435, 5
45436, 1
45437, 5
45438, 1
45439, 3
45440, 20
45441, 14
45442, 15
45443, 2
45444, 5
45445, 4
45446, 2
45447, 3
45448, 14
45449, 7
45450, 9
45451, 0
45452, 2
45453, 22
45454, 5
45455, 11
45456, 1
45457, 2
45458, 8
45459, 8
45460, 8
45461, 10
45462, 14
45463, 4
45464, 2
45465, 7
45466, 2
45467, 2
45468, 11
45469, 1
45470, 17
45471, 3
45472, 5
45473, 6
45474, 9
45475, 4
45476, 19
45477, 9
45478, 13
45479, 10
45480, 1
45481, 7
45482, 20
45483, 2
45484, 4
45485, 24
45486, 2
45487, 3
45488, 7
45489, 3
45490, 4
45491, 1
45492, 16
45493, 1
45494, 2
45495, 6
45496, 3
45497, 8
45498, 6
45499, 10
45500, 6
45501, 7
45502, 13
45503, 9
45504, 2
45505, 2
45506, 10
45507, 12
45508, 18
45509, 8
45510, 6
45511, 8
45512, 1
45513, 11
45514, 3
45515, 16
45516, 3
45517, 40
45518, 10
45519, 0
45520, 5
45521, 0
45522, 7
45523, 7
45524, 4
45525, 8
45526, 2
45527, 8
45528, 4
45529, 2
45530, 8
45531, 9
45532, 1
45533, 6
45534, 8
45535, 22
45536, 9
45537, 22
45538, 1
45539, 5
45540, 1
45541, 9
45542, 8
45543, 0
45544, 1
45545, 2
45546, 12
45547, 11
45548, 6
45549, 18
45550, 6
45551, 5
45552, 5
45553, 3
45554, 1
45555, 5
45556, 1
45557, 5
45558, 3
45559, 5
45560, 15
45561, 3
45562, 16
45563, 4
45564, 3
45565, 9
45566, 5
45567, 4
45568, 7
45569, 1
45570, 4
45571, 1
45572, 1
45573, 11
45574, 7
45575, 4
45576, 12
45577, 1
45578, 10
45579, 9
45580, 22
45581, 9
45582, 8
45583, 14
45584, 11
45585, 3
45586, 10
45587, 6
45588, 4
45589, 4
45590, 0
45591, 6
45592, 4
45593, 4
45594, 12
45595, 1
45596, 9
45597, 3
45598, 0
45599, 11
45600, 3
45601, 4
45602, 6
45603, 16
45604, 30
45605, 1
45606, 2
45607, 4
45608, 17
45609, 9
45610, 20
45611, 1
45612, 15
45613, 8
45614, 10
45615, 5
45616, 1
45617, 6
45618, 10
45619, 5
45620, 1
45621, 6
45622, 11
45623, 1
45624, 5
45625, 13
45626, 13
45627, 0
45628, 12
45629, 22
45630, 0
45631, 8
45632, 7
45633, 8
45634, 5
45635, 3
45636, 3
45637, 3
45638, 2
45639, 2
45640, 18
45641, 4
45642, 6
45643, 16
45644, 7
45645, 1
45646, 18
45647, 4
45648, 12
45649, 2
45650, 10
45651, 8
45652, 5
45653, 70
45654, 10
45655, 3
45656, 5
45657, 1
45658, 18
45659, 5
45660, 19
45661, 17
45662, 1
45663, 10
45664, 7
45665, 10
45666, 10
45667, 3
45668, 8
45669, 0
45670, 6
45671, 12
45672, 11
45673, 13
45674, 5
45675, 5
45676, 2
45677, 16
45678, 6
45679, 15
45680, 17
45681, 3
45682, 4
45683, 29
45684, 8
45685, 3
45686, 8
45687, 16
45688, 0
45689, 12
45690, 3
45691, 3
45692, 2
45693, 2
45694, 3
45695, 1
45696, 5
45697, 3
45698, 5
45699, 15
45700, 6
45701, 4
45702, 17
45703, 16
45704, 1
45705, 3
45706, 1
45707, 0
45708, 4
45709, 1
45710, 2
45711, 4
45712, 9
45713, 3
45714, 1
45715, 8
45716, 12
45717, 5
45718, 15
45719, 5
45720, 30
45721, 3
45722, 4
45723, 5
45724, 2
45725, 1
45726, 1
45727, 9
45728, 1
45729, 1
45730, 2
45731, 8
45732, 15
45733, 5
45734, 14
45735, 3
45736, 11
45737, 22
45738, 7
45739, 4
45740, 1
45741, 2
45742, 12
45743, 7
45744, 20
45745, 13
45746, 18
45747, 8
45748, 7
45749, 0
45750, 30
45751, 11
45752, 10
45753, 6
45754, 4
45755, 4
45756, 8
45757, 9
45758, 25
45759, 2
45760, 1
45761, 10
45762, 35
45763, 8
45764, 18
45765, 5
45766, 10
45767, 4
45768, 0
45769, 3
45770, 1
45771, 10
45772, 4
45773, 14
45774, 12
45775, 1
45776, 2
45777, 2
45778, 1
45779, 7
45780, 1
45781, 12
45782, 17
45783, 11
45784, 9
45785, 4
45786, 4
45787, 5
45788, 11
45789, 2
45790, 2
45791, 1
45792, 3
45793, 1
45794, 5
45795, 12
45796, 13
45797, 5
45798, 20
45799, 8
45800, 4
45801, 5
45802, 0
45803, 7
45804, 2
45805, 1
45806, 5
45807, 8
45808, 1
45809, 16
45810, 46
45811, 9
45812, 2
45813, 4
45814, 7
45815, 10
45816, 2
45817, 16
45818, 0
45819, 0
45820, 1
45821, 10
45822, 6
45823, 6
45824, 2
45825, 2
45826, 14
45827, 6
45828, 1
45829, 8
45830, 1
45831, 1
45832, 1
45833, 14
45834, 3
45835, 15
45836, 2
45837, 18
45838, 4
45839, 11
45840, 21
45841, 3
45842, 2
45843, 3
45844, 1
45845, 14
45846, 3
45847, 10
45848, 9
45849, 11
45850, 16
45851, 8
45852, 12
45853, 10
45854, 2
45855, 3
45856, 13
45857, 3
45858, 1
45859, 11
45860, 1
45861, 23
45862, 22
45863, 7
45864, 3
45865, 4
45866, 12
45867, 14
45868, 4
45869, 2
45870, 4
45871, 6
45872, 6
45873, 1
45874, 2
45875, 1
45876, 2
45877, 3
45878, 11
45879, 7
45880, 10
45881, 14
45882, 5
45883, 8
45884, 3
45885, 2
45886, 22
45887, 2
45888, 3
45889, 2
45890, 8
45891, 51
45892, 24
45893, 34
45894, 11
45895, 5
45896, 7
45897, 8
45898, 1
45899, 1
45900, 2
45901, 4
45902, 12
45903, 7
45904, 4
45905, 2
45906, 1
45907, 4
45908, 5
45909, 14
45910, 5
45911, 3
45912, 3
45913, 15
45914, 6
45915, 2
45916, 3
45917, 4
45918, 2
45919, 3
45920, 7
45921, 4
45922, 0
45923, 3
45924, 8
45925, 0
45926, 3
45927, 4
45928, 3
45929, 8
45930, 3
45931, 9
45932, 3
45933, 10
45934, 24
45935, 4
45936, 3
45937, 14
45938, 3
45939, 5
45940, 14
45941, 5
45942, 19
45943, 16
45944, 6
45945, 3
45946, 1
45947, 2
45948, 2
45949, 12
45950, 11
45951, 3
45952, 0
45953, 1
45954, 1
45955, 0
45956, 3
45957, 8
45958, 5
45959, 0
45960, 6
45961, 7
45962, 9
45963, 0
45964, 18
45965, 10
45966, 3
45967, 1
45968, 2
45969, 1
45970, 28
45971, 3
45972, 3
45973, 4
45974, 17
45975, 1
45976, 4
45977, 16
45978, 14
45979, 3
45980, 11
45981, 3
45982, 8
45983, 3
45984, 1
45985, 6
45986, 0
45987, 5
45988, 16
45989, 5
45990, 0
45991, 1
45992, 3
45993, 2
45994, 2
45995, 4
45996, 2
45997, 16
45998, 19
45999, 8
46000, 1
46001, 7
46002, 4
46003, 19
46004, 24
46005, 10
46006, 2
46007, 10
46008, 6
46009, 4
46010, 10
46011, 10
46012, 4
46013, 9
46014, 21
46015, 0
46016, 14
46017, 0
46018, 0
46019, 11
46020, 3
46021, 13
46022, 37
46023, 6
46024, 11
46025, 12
46026, 26
46027, 23
46028, 38
46029, 1
46030, 2
46031, 34
46032, 9
46033, 4
46034, 20
46035, 12
46036, 7
46037, 4
46038, 6
46039, 8
46040, 1
46041, 3
46042, 14
46043, 3
46044, 7
46045, 10
46046, 6
46047, 14
46048, 1
46049, 5
46050, 6
46051, 3
46052, 3
46053, 27
46054, 13
46055, 15
46056, 17
46057, 7
46058, 11
46059, 4
46060, 9
46061, 11
46062, 3
46063, 0
46064, 6
46065, 1
46066, 11
46067, 12
46068, 10
46069, 0
46070, 14
46071, 10
46072, 3
46073, 7
46074, 5
46075, 5
46076, 6
46077, 19
46078, 22
46079, 8
46080, 0
46081, 15
46082, 2
46083, 9
46084, 8
46085, 2
46086, 1
46087, 18
46088, 5
46089, 1
46090, 8
46091, 1
46092, 0
46093, 9
46094, 5
46095, 0
46096, 1
46097, 24
46098, 27
46099, 16
46100, 23
46101, 9
46102, 0
46103, 16
46104, 11
46105, 1
46106, 1
46107, 10
46108, 1
46109, 12
46110, 1
46111, 9
46112, 4
46113, 6
46114, 0
46115, 8
46116, 3
46117, 3
46118, 1
46119, 7
46120, 23
46121, 18
46122, 3
46123, 9
46124, 6
46125, 0
46126, 7
46127, 8
46128, 7
46129, 3
46130, 16
46131, 5
46132, 8
46133, 7
46134, 2
46135, 15
46136, 6
46137, 3
46138, 6
46139, 4
46140, 14
46141, 10
46142, 1
46143, 8
46144, 0
46145, 1
46146, 3
46147, 5
46148, 3
46149, 4
46150, 5
46151, 1
46152, 4
46153, 1
46154, 2
46155, 1
46156, 1
46157, 9
46158, 0
46159, 1
46160, 6
46161, 5
46162, 13
46163, 9
46164, 11
46165, 1
46166, 4
46167, 15
46168, 8
46169, 7
46170, 0
46171, 8
46172, 0
46173, 5
46174, 1
46175, 12
46176, 6
46177, 14
46178, 6
46179, 1
46180, 4
46181, 10
46182, 16
46183, 32
46184, 2
46185, 0
46186, 2
46187, 2
46188, 21
46189, 13
46190, 3
46191, 6
46192, 1
46193, 5
46194, 3
46195, 6
46196, 2
46197, 5
46198, 7
46199, 16
46200, 21
46201, 16
46202, 8
46203, 5
46204, 1
46205, 1
46206, 2
46207, 11
46208, 1
46209, 25
46210, 0
46211, 2
46212, 5
46213, 8
46214, 6
46215, 11
46216, 3
46217, 6
46218, 5
46219, 4
46220, 1
46221, 4
46222, 2
46223, 6
46224, 6
46225, 2
46226, 2
46227, 6
46228, 5
46229, 1
46230, 3
46231, 9
46232, 15
46233, 6
46234, 5
46235, 7
46236, 2
46237, 2
46238, 3
46239, 4
46240, 12
46241, 9
46242, 0
46243, 4
46244, 12
46245, 6
46246, 0
46247, 1
46248, 31
46249, 1
46250, 2
46251, 2
46252, 2
46253, 24
46254, 4
46255, 13
46256, 2
46257, 5
46258, 4
46259, 4
46260, 4
46261, 4
46262, 3
46263, 6
46264, 5
46265, 2
46266, 2
46267, 21
46268, 3
46269, 3
46270, 13
46271, 3
46272, 3
46273, 4
46274, 4
46275, 5
46276, 26
46277, 4
46278, 17
46279, 5
46280, 4
46281, 8
46282, 9
46283, 1
46284, 2
46285, 6
46286, 9
46287, 6
46288, 2
46289, 22
46290, 2
46291, 8
46292, 7
46293, 10
46294, 3
46295, 0
46296, 4
46297, 5
46298, 2
46299, 0
46300, 4
46301, 9
46302, 2
46303, 8
46304, 1
46305, 4
46306, 13
46307, 14
46308, 3
46309, 6
46310, 6
46311, 14
46312, 1
46313, 2
46314, 17
46315, 1
46316, 12
46317, 1
46318, 5
46319, 5
46320, 2
46321, 3
46322, 6
46323, 4
46324, 4
46325, 0
46326, 5
46327, 12
46328, 3
46329, 13
46330, 11
46331, 5
46332, 2
46333, 6
46334, 3
46335, 11
46336, 1
46337, 8
46338, 7
46339, 5
46340, 13
46341, 3
46342, 6
46343, 11
46344, 6
46345, 5
46346, 12
46347, 17
46348, 10
46349, 4
46350, 5
46351, 4
46352, 6
46353, 3
46354, 6
46355, 0
46356, 5
46357, 2
46358, 5
46359, 10
46360, 1
46361, 1
46362, 7
46363, 2
46364, 2
46365, 5
46366, 7
46367, 1
46368, 4
46369, 7
46370, 5
46371, 12
46372, 1
46373, 10
46374, 6
46375, 10
46376, 3
46377, 8
46378, 4
46379, 7
46380, 6
46381, 10
46382, 2
46383, 7
46384, 23
46385, 1
46386, 3
46387, 3
46388, 4
46389, 31
46390, 2
46391, 5
46392, 1
46393, 9
46394, 1
46395, 4
46396, 1
46397, 24
46398, 16
46399, 6
46400, 1
46401, 0
46402, 2
46403, 2
46404, 2
46405, 1
46406, 15
46407, 29
46408, 29
46409, 4
46410, 7
46411, 1
46412, 7
46413, 16
46414, 2
46415, 1
46416, 5
46417, 31
46418, 4
46419, 6
46420, 1
46421, 3
46422, 16
46423, 4
46424, 2
46425, 4
46426, 7
46427, 12
46428, 0
46429, 14
46430, 12
46431, 1
46432, 13
46433, 2
46434, 12
46435, 24
46436, 0
46437, 22
46438, 10
46439, 3
46440, 4
46441, 4
46442, 9
46443, 2
46444, 4
46445, 7
46446, 20
46447, 3
46448, 6
46449, 5
46450, 9
46451, 6
46452, 2
46453, 15
46454, 2
46455, 7
46456, 4
46457, 4
46458, 1
46459, 2
46460, 2
46461, 9
46462, 3
46463, 24
46464, 4
46465, 18
46466, 21
46467, 8
46468, 12
46469, 14
46470, 3
46471, 6
46472, 5
46473, 8
46474, 5
46475, 12
46476, 5
46477, 7
46478, 5
46479, 6
46480, 5
46481, 18
46482, 10
46483, 10
46484, 19
46485, 14
46486, 2
46487, 2
46488, 1
46489, 0
46490, 11
46491, 3
46492, 7
46493, 7
46494, 18
46495, 29
46496, 2
46497, 1
46498, 1
46499, 4
46500, 2
46501, 16
46502, 10
46503, 11
46504, 2
46505, 1
46506, 0
46507, 13
46508, 18
46509, 9
46510, 19
46511, 17
46512, 0
46513, 20
46514, 1
46515, 7
46516, 1
46517, 3
46518, 3
46519, 8
46520, 7
46521, 8
46522, 1
46523, 15
46524, 1
46525, 3
46526, 10
46527, 1
46528, 7
46529, 0
46530, 1
46531, 7
46532, 17
46533, 8
46534, 22
46535, 3
46536, 4
46537, 2
46538, 3
46539, 1
46540, 10
46541, 10
46542, 10
46543, 4
46544, 5
46545, 4
46546, 12
46547, 7
46548, 13
46549, 2
46550, 1
46551, 10
46552, 2
46553, 4
46554, 4
46555, 29
46556, 22
46557, 23
46558, 6
46559, 6
46560, 3
46561, 7
46562, 4
46563, 1
46564, 8
46565, 1
46566, 7
46567, 1
46568, 19
46569, 4
46570, 1
46571, 0
46572, 5
46573, 10
46574, 5
46575, 27
46576, 23
46577, 2
46578, 3
46579, 13
46580, 5
46581, 3
46582, 10
46583, 1
46584, 5
46585, 31
46586, 9
46587, 14
46588, 18
46589, 0
46590, 2
46591, 2
46592, 3
46593, 4
46594, 18
46595, 0
46596, 8
46597, 19
46598, 9
46599, 22
46600, 3
46601, 15
46602, 17
46603, 3
46604, 18
46605, 21
46606, 3
46607, 4
46608, 14
46609, 2
46610, 14
46611, 20
46612, 14
46613, 2
46614, 14
46615, 3
46616, 15
46617, 4
46618, 7
46619, 0
46620, 3
46621, 5
46622, 2
46623, 1
46624, 13
46625, 4
46626, 2
46627, 4
46628, 1
46629, 1
46630, 45
46631, 14
46632, 2
46633, 5
46634, 7
46635, 8
46636, 5
46637, 5
46638, 19
46639, 12
46640, 14
46641, 1
46642, 7
46643, 2
46644, 13
46645, 5
46646, 11
46647, 17
46648, 8
46649, 2
46650, 13
46651, 1
46652, 4
46653, 1
46654, 28
46655, 10
46656, 4
46657, 4
46658, 13
46659, 4
46660, 2
46661, 5
46662, 2
46663, 4
46664, 2
46665, 1
46666, 15
46667, 12
46668, 7
46669, 3
46670, 14
46671, 4
46672, 1
46673, 6
46674, 3
46675, 3
46676, 11
46677, 5
46678, 7
46679, 11
46680, 9
46681, 7
46682, 3
46683, 2
46684, 16
46685, 17
46686, 21
46687, 2
46688, 15
46689, 2
46690, 10
46691, 12
46692, 4
46693, 0
46694, 4
46695, 3
46696, 8
46697, 3
46698, 12
46699, 31
46700, 3
46701, 13
46702, 20
46703, 1
46704, 7
46705, 5
46706, 3
46707, 4
46708, 12
46709, 9
46710, 2
46711, 2
46712, 2
46713, 10
46714, 3
46715, 1
46716, 28
46717, 1
46718, 8
46719, 14
46720, 12
46721, 1
46722, 20
46723, 9
46724, 23
46725, 3
46726, 6
46727, 1
46728, 6
46729, 5
46730, 1
46731, 4
46732, 17
46733, 1
46734, 0
46735, 1
46736, 8
46737, 0
46738, 3
46739, 0
46740, 5
46741, 1
46742, 0
46743, 10
46744, 4
46745, 5
46746, 5
46747, 4
46748, 1
46749, 16
46750, 4
46751, 24
46752, 16
46753, 4
46754, 3
46755, 3
46756, 28
46757, 12
46758, 13
46759, 20
46760, 2
46761, 2
46762, 4
46763, 4
46764, 3
46765, 0
46766, 12
46767, 1
46768, 0
46769, 12
46770, 4
46771, 0
46772, 11
46773, 4
46774, 7
46775, 5
46776, 19
46777, 0
46778, 5
46779, 11
46780, 4
46781, 17
46782, 2
46783, 4
46784, 2
46785, 6
46786, 3
46787, 5
46788, 4
46789, 8
46790, 27
46791, 9
46792, 6
46793, 2
46794, 4
46795, 7
46796, 1
46797, 20
46798, 8
46799, 6
46800, 7
46801, 10
46802, 5
46803, 0
46804, 8
46805, 2
46806, 1
46807, 33
46808, 2
46809, 9
46810, 3
46811, 9
46812, 3
46813, 4
46814, 2
46815, 1
46816, 6
46817, 14
46818, 8
46819, 8
46820, 16
46821, 3
46822, 1
46823, 12
46824, 11
46825, 3
46826, 3
46827, 18
46828, 3
46829, 12
46830, 3
46831, 7
46832, 3
46833, 17
46834, 5
46835, 6
46836, 3
46837, 26
46838, 1
46839, 23
46840, 6
46841, 4
46842, 5
46843, 8
46844, 6
46845, 8
46846, 3
46847, 0
46848, 6
46849, 2
46850, 5
46851, 3
46852, 2
46853, 7
46854, 20
46855, 3
46856, 1
