Draw, Value
53074, 14
53075, 12
53076, 12
53077, 19
53078, 0
53079, 2
53080, 1
53081, 3
53082, 9
53083, 12
53084, 9
53085, 5
53086, 16
53087, 33
53088, 9
53089, 20
53090, 2
53091, 3
53092, 1
53093, 9
53094, 9
53095, 5
53096, 2
53097, 11
53098, 3
53099, 12
53100, 0
53101, 11
53102, 3
53103, 8
53104, 3
53105, 9
53106, 2
53107, 20
53108, 0
53109, 6
53110, 5
53111, 3
53112, 18
53113, 1
53114, 23
53115, 1
53116, 0
53117, 7
53118, 10
53119, 1
53120, 8
53121, 18
53122, 9
53123, 0
53124, 3
53125, 6
53126, 12
53127, 1
53128, 2
53129, 9
53130, 1
53131, 2
53132, 2
53133, 2
53134, 2
53135, 2
53136, 3
53137, 3
53138, 1
53139, 9
53140, 9
53141, 10
53142, 4
53143, 3
53144, 8
53145, 1
53146, 2
53147, 1
53148, 6
53149, 2
53150, 0
53151, 3
53152, 3
53153, 5
53154, 1
53155, 2
53156, 1
53157, 2
53158, 3
53159, 0
53160, 6
53161, 10
53162, 6
53163, 1
53164, 25
53165, 10
53166, 3
53167, 6
53168, 2
53169, 1
53170, 6
53171, 5
53172, 26
53173, 2
53174, 32
53175, 2
53176, 1
53177, 0
53178, 3
53179, 1
53180, 3
53181, 5
53182, 4
53183, 14
53184, 4
53185, 17
53186, 7
53187, 17
53188, 7
53189, 9
53190, 3
53191, 5
53192, 10
53193, 37
53194, 15
53195, 0
53196, 3
53197, 5
53198, 4
53199, 2
53200, 3
53201, 1
53202, 1
53203, 1
53204, 3
53205, 1
53206, 16
53207, 11
53208, 3
53209, 9
53210, 4
53211, 2
53212, 16
53213, 16
53214, 13
53215, 13
53216, 1
53217, 6
53218, 1
53219, 3
53220, 5
53221, 0
53222, 3
53223, 3
53224, 1
53225, 3
53226, 6
53227, 20
53228, 1
53229, 3
53230, 4
53231, 1
53232, 3
53233, 5
53234, 12
53235, 8
53236, 0
53237, 3
53238, 4
53239, 4
53240, 14
53241, 3
53242, 5
53243, 3
53244, 1
53245, 7
53246, 4
53247, 10
53248, 6
53249, 1
53250, 5
53251, 5
53252, 1
53253, 4
53254, 0
53255, 9
53256, 12
53257, 4
53258, 6
53259, 5
53260, 1
53261, 2
53262, 2
53263, 2
53264, 0
53265, 2
53266, 5
53267, 5
53268, 3
53269, 1
53270, 5
53271, 41
53272, 6
53273, 5
53274, 12
53275, 5
53276, 11
53277, 6
53278, 4
53279, 10
53280, 5
53281, 0
53282, 2
53283, 1
53284, 1
53285, 0
53286, 1
53287, 6
53288, 1
53289, 11
53290, 29
53291, 2
53292, 5
53293, 0
53294, 2
53295, 3
53296, 7
53297, 2
53298, 7
53299, 9
53300, 3
53301, 5
53302, 2
53303, 1
53304, 2
53305, 1
53306, 1
53307, 1
53308, 2
53309, 14
53310, 5
53311, 6
53312, 9
53313, 3
53314, 14
53315, 3
53316, 3
53317, 1
53318, 7
53319, 6
53320, 1
53321, 15
53322, 1
53323, 10
53324, 2
53325, 10
53326, 4
53327, 1
53328, 2
53329, 2
53330, 15
53331, 2
53332, 11
53333, 5
53334, 19
53335, 6
53336, 14
53337, 1
53338, 25
53339, 4
53340, 4
53341, 1
53342, 2
53343, 18
53344, 23
53345, 6
53346, 1
53347, 4
53348, 3
53349, 0
53350, 1
53351, 6
53352, 4
53353, 12
53354, 1
53355, 6
53356, 14
53357, 1
53358, 2
53359, 11
53360, 0
53361, 12
53362, 4
53363, 14
53364, 1
53365, 6
53366, 9
53367, 1
53368, 0
53369, 10
53370, 1
53371, 8
53372, 8
53373, 13
53374, 29
53375, 8
53376, 1
53377, 10
53378, 11
53379, 8
53380, 7
53381, 9
53382, 7
53383, 8
53384, 9
53385, 5
53386, 5
53387, 3
53388, 5
53389, 4
53390, 9
53391, 3
53392, 12
53393, 5
53394, 6
53395, 1
53396, 15
53397, 3
53398, 11
53399, 1
53400, 5
53401, 3
53402, 4
53403, 2
53404, 5
53405, 5
53406, 17
53407, 1
53408, 5
53409, 4
53410, 8
53411, 3
53412, 11
53413, 2
53414, 15
53415, 3
53416, 3
53417, 34
53418, 0
53419, 6
53420, 1
53421, 2
53422, 1
53423, 16
53424, 1
53425, 3
53426, 4
53427, 14
53428, 5
53429, 7
53430, 0
53431, 15
53432, 29
53433, 3
53434, 1
53435, 9
53436, 2
53437, 6
53438, 12
53439, 3
53440, 8
53441, 5
53442, 6
53443, 2
53444, 0
53445, 29
53446, 10
53447, 9
53448, 5
53449, 16
53450, 7
53451, 14
53452, 4
53453, 6
53454, 8
53455, 3
53456, 11
53457, 2
53458, 6
53459, 5
53460, 5
53461, 4
53462, 0
53463, 4
53464, 19
53465, 7
53466, 1
53467, 4
53468, 0
53469, 1
53470, 7
53471, 2
53472, 2
53473, 1
53474, 3
53475, 10
53476, 6
53477, 1
53478, 2
53479, 2
53480, 6
53481, 4
53482, 1
53483, 3
53484, 18
53485, 14
53486, 5
53487, 10
53488, 6
53489, 8
53490, 4
53491, 2
53492, 11
53493, 10
53494, 3
53495, 1
53496, 2
53497, 4
53498, 12
53499, 4
53500, 10
53501, 11
53502, 5
53503, 9
53504, 15
53505, 5
53506, 1
53507, 2
53508, 1
53509, 4
53510, 1
53511, 21
53512, 1
53513, 5
53514, 6
53515, 5
53516, 24
53517, 4
53518, 7
53519, 5
53520, 5
53521, 19
53522, 2
53523, 5
53524, 7
53525, 0
53526, 0
53527, 1
53528, 1
53529, 4
53530, 24
53531, 2
53532, 1
53533, 5
53534, 7
53535, 2
53536, 9
53537, 6
53538, 2
53539, 6
53540, 3
53541, 6
53542, 11
53543, 14
53544, 1
53545, 23
53546, 1
53547, 3
53548, 15
53549, 3
53550, 3
53551, 6
53552, 1
53553, 1
53554, 4
53555, 12
53556, 13
53557, 0
53558, 5
53559, 19
53560, 6
53561, 2
53562, 4
53563, 1
53564, 1
53565, 0
53566, 24
53567, 1
53568, 3
53569, 4
53570, 6
53571, 2
53572, 9
53573, 1
53574, 5
53575, 5
53576, 4
53577, 2
53578, 5
53579, 6
53580, 5
53581, 1
53582, 2
53583, 29
53584, 7
53585, 5
53586, 3
53587, 7
53588, 5
53589, 8
53590, 6
53591, 5
53592, 1
53593, 2
53594, 4
53595, 13
53596, 4
53597, 13
53598, 8
53599, 15
53600, 1
53601, 0
53602, 0
53603, 13
53604, 4
53605, 6
53606, 1
53607, 21
53608, 9
53609, 8
53610, 8
53611, 0
53612, 10
53613, 7
53614, 2
53615, 1
53616, 3
53617, 0
53618, 32
53619, 0
53620, 6
53621, 1
53622, 18
53623, 13
53624, 5
53625, 6
53626, 4
53627, 14
53628, 7
53629, 13
53630, 0
53631, 6
53632, 16
53633, 2
53634, 7
53635, 21
53636, 4
53637, 12
53638, 15
53639, 21
53640, 11
53641, 2
53642, 4
53643, 4
53644, 1
53645, 2
53646, 4
53647, 1
53648, 14
53649, 1
53650, 6
53651, 9
53652, 12
53653, 4
53654, 5
53655, 5
53656, 4
53657, 5
53658, 11
53659, 0
53660, 4
53661, 9
53662, 1
53663, 1
53664, 1
53665, 0
53666, 7
53667, 1
53668, 3
53669, 1
53670, 10
53671, 4
53672, 5
53673, 9
53674, 3
53675, 2
53676, 16
53677, 2
53678, 20
53679, 2
53680, 7
53681, 13
53682, 1
53683, 0
53684, 6
53685, 0
53686, 4
53687, 9
53688, 6
53689, 3
53690, 8
53691, 2
53692, 0
53693, 3
53694, 1
53695, 13
53696, 2
53697, 4
53698, 7
53699, 10
53700, 15
53701, 17
53702, 7
53703, 1
53704, 3
53705, 3
53706, 6
53707, 3
53708, 9
53709, 5
53710, 3
53711, 3
53712, 3
53713, 0
53714, 12
53715, 7
53716, 2
53717, 0
53718, 2
53719, 13
53720, 0
53721, 12
53722, 11
53723, 11
53724, 5
53725, 5
53726, 5
53727, 4
53728, 9
53729, 22
53730, 0
53731, 3
53732, 8
53733, 1
53734, 23
53735, 13
53736, 6
53737, 4
53738, 7
53739, 6
53740, 8
53741, 0
53742, 7
53743, 3
53744, 6
53745, 7
53746, 6
53747, 11
53748, 2
53749, 1
53750, 12
53751, 2
53752, 1
53753, 4
53754, 4
53755, 7
53756, 18
53757, 16
53758, 7
53759, 5
53760, 13
53761, 1
53762, 0
53763, 5
53764, 0
53765, 2
53766, 9
53767, 1
53768, 5
53769, 4
53770, 18
53771, 2
53772, 6
53773, 5
53774, 1
53775, 7
53776, 3
53777, 27
53778, 5
53779, 10
53780, 20
53781, 8
53782, 2
53783, 0
53784, 2
53785, 3
53786, 4
53787, 11
53788, 1
53789, 0
53790, 5
53791, 7
53792, 8
53793, 3
53794, 9
53795, 12
53796, 3
53797, 1
53798, 5
53799, 5
53800, 7
53801, 7
53802, 28
53803, 2
53804, 2
53805, 1
53806, 4
53807, 14
53808, 1
53809, 4
53810, 3
53811, 10
53812, 4
53813, 7
53814, 2
53815, 25
53816, 17
53817, 10
53818, 6
53819, 5
53820, 10
53821, 4
53822, 1
53823, 15
53824, 7
53825, 6
53826, 9
53827, 5
53828, 9
53829, 1
53830, 17
53831, 16
53832, 2
53833, 5
53834, 4
53835, 20
53836, 7
53837, 0
53838, 8
53839, 14
53840, 9
53841, 14
53842, 5
53843, 3
53844, 0
53845, 1
53846, 9
53847, 4
53848, 14
53849, 7
53850, 15
53851, 17
53852, 2
53853, 8
53854, 20
53855, 6
53856, 3
53857, 1
53858, 2
53859, 1
53860, 4
53861, 6
53862, 15
53863, 11
53864, 4
53865, 2
53866, 3
53867, 5
53868, 1
53869, 6
53870, 9
53871, 9
53872, 2
53873, 9
53874, 30
53875, 7
53876, 33
53877, 7
53878, 6
53879, 6
53880, 9
53881, 2
53882, 8
53883, 4
53884, 1
53885, 1
53886, 28
53887, 6
53888, 4
53889, 3
53890, 12
53891, 4
53892, 11
53893, 1
53894, 9
53895, 1
53896, 12
53897, 2
53898, 3
53899, 5
53900, 1
53901, 3
53902, 10
53903, 13
53904, 6
53905, 14
53906, 4
53907, 2
53908, 1
53909, 8
53910, 7
53911, 21
53912, 1
53913, 2
53914, 24
53915, 0
53916, 10
53917, 8
53918, 8
53919, 7
53920, 1
53921, 0
53922, 1
53923, 13
53924, 3
53925, 13
53926, 9
53927, 13
53928, 3
53929, 5
53930, 2
53931, 17
53932, 5
53933, 0
53934, 15
53935, 14
53936, 1
53937, 5
53938, 8
53939, 13
53940, 1
53941, 3
53942, 11
53943, 5
53944, 5
53945, 8
53946, 1
53947, 3
53948, 3
53949, 2
53950, 3
53951, 8
53952, 0
53953, 1
53954, 16
53955, 6
53956, 5
53957, 9
53958, 1
53959, 7
53960, 14
53961, 3
53962, 1
53963, 8
53964, 21
53965, 3
53966, 3
53967, 8
53968, 4
53969, 5
53970, 0
53971, 15
53972, 17
53973, 10
53974, 3
53975, 2
53976, 1
53977, 4
53978, 8
53979, 7
53980, 1
53981, 2
53982, 3
53983, 2
53984, 3
53985, 2
53986, 1
53987, 6
53988, 1
53989, 2
53990, 1
53991, 15
53992, 3
53993, 8
53994, 7
53995, 2
53996, 4
53997, 1
53998, 6
53999, 4
54000, 14
54001, 5
54002, 1
54003, 8
54004, 14
54005, 0
54006, 10
54007, 1
54008, 18
54009, 4
54010, 1
54011, 11
54012, 6
54013, 28
54014, 1
54015, 3
54016, 4
54017, 1
54018, 0
54019, 1
54020, 3
54021, 10
54022, 3
54023, 0
54024, 7
54025, 7
54026, 20
54027, 1
54028, 4
54029, 22
54030, 2
54031, 26
54032, 5
54033, 7
54034, 4
54035, 6
54036, 7
54037, 1
54038, 3
54039, 3
54040, 5
54041, 3
54042, 8
54043, 11
54044, 4
54045, 2
54046, 2
54047, 14
54048, 1
54049, 10
54050, 1
54051, 13
54052, 4
54053, 4
54054, 4
54055, 11
54056, 4
54057, 1
54058, 8
54059, 2
54060, 10
54061, 9
54062, 4
54063, 1
54064, 2
54065, 1
54066, 5
54067, 2
54068, 12
54069, 9
54070, 2
54071, 3
54072, 8
54073, 2
54074, 4
54075, 7
54076, 3
54077, 1
54078, 4
54079, 1
54080, 28
54081, 16
54082, 2
54083, 5
54084, 2
54085, 8
54086, 10
54087, 18
54088, 21
54089, 4
54090, 27
54091, 1
54092, 5
54093, 1
54094, 10
54095, 2
54096, 3
54097, 8
54098, 6
54099, 2
54100, 6
54101, 1
54102, 4
54103, 24
54104, 10
54105, 14
54106, 0
54107, 36
54108, 6
54109, 12
54110, 4
54111, 6
54112, 4
54113, 7
54114, 8
54115, 6
54116, 8
54117, 50
54118, 1
54119, 0
54120, 15
54121, 22
54122, 17
54123, 2
54124, 4
54125, 4
54126, 1
54127, 0
54128, 9
54129, 10
54130, 1
54131, 3
54132, 3
54133, 17
54134, 11
54135, 12
54136, 8
54137, 6
54138, 5
54139, 12
54140, 13
54141, 7
54142, 1
54143, 0
54144, 0
54145, 2
54146, 8
54147, 11
54148, 8
54149, 9
54150, 1
54151, 3
54152, 3
54153, 2
54154, 10
54155, 2
54156, 4
54157, 5
54158, 4
54159, 14
54160, 2
54161, 0
54162, 1
54163, 9
54164, 1
54165, 4
54166, 5
54167, 5
54168, 3
54169, 10
54170, 0
54171, 4
54172, 6
54173, 2
54174, 1
54175, 1
54176, 6
54177, 3
54178, 1
54179, 10
54180, 27
54181, 2
54182, 2
54183, 4
54184, 3
54185, 4
54186, 0
54187, 9
54188, 2
54189, 17
54190, 5
54191, 2
54192, 8
54193, 0
54194, 17
54195, 2
54196, 6
54197, 6
54198, 2
54199, 3
54200, 8
54201, 18
54202, 8
54203, 6
54204, 1
54205, 1
54206, 4
54207, 0
54208, 1
54209, 59
54210, 1
54211, 7
54212, 1
54213, 9
54214, 4
54215, 14
54216, 4
54217, 1
54218, 4
54219, 2
54220, 3
54221, 3
54222, 7
54223, 2
54224, 4
54225, 6
54226, 7
54227, 12
54228, 3
54229, 3
54230, 31
54231, 0
54232, 2
54233, 7
54234, 30
54235, 1
54236, 10
54237, 14
54238, 8
54239, 1
54240, 5
54241, 3
54242, 5
54243, 1
54244, 2
54245, 3
54246, 8
54247, 7
54248, 6
54249, 2
54250, 3
54251, 6
54252, 5
54253, 2
54254, 7
54255, 21
54256, 9
54257, 5
54258, 2
54259, 6
54260, 3
54261, 1
54262, 9
54263, 3
54264, 34
54265, 6
54266, 13
54267, 1
54268, 7
54269, 4
54270, 2
54271, 1
54272, 0
54273, 8
54274, 9
54275, 8
54276, 3
54277, 3
54278, 1
54279, 0
54280, 4
54281, 6
54282, 0
54283, 0
54284, 13
54285, 7
54286, 4
54287, 7
54288, 2
54289, 1
54290, 3
54291, 8
54292, 5
54293, 10
54294, 10
54295, 1
54296, 22
54297, 2
54298, 1
54299, 9
54300, 9
54301, 13
54302, 6
54303, 4
54304, 5
54305, 10
54306, 6
54307, 0
54308, 2
54309, 17
54310, 8
54311, 1
54312, 8
54313, 17
54314, 7
54315, 5
54316, 17
54317, 2
54318, 0
54319, 8
54320, 2
54321, 4
54322, 3
54323, 2
54324, 34
54325, 6
54326, 5
54327, 3
54328, 0
54329, 6
54330, 8
54331, 3
54332, 2
54333, 2
54334, 5
54335, 12
54336, 2
54337, 1
54338, 4
54339, 2
54340, 10
54341, 1
54342, 13
54343, 6
54344, 2
54345, 5
54346, 2
54347, 9
54348, 16
54349, 2
54350, 0
54351, 9
54352, 33
54353, 5
54354, 10
54355, 10
54356, 8
54357, 11
54358, 19
54359, 5
54360, 14
54361, 7
54362, 23
54363, 7
54364, 1
54365, 12
54366, 2
54367, 31
54368, 10
54369, 5
54370, 7
54371, 4
54372, 1
54373, 3
54374, 12
54375, 3
54376, 0
54377, 12
54378, 7
54379, 16
54380, 17
54381, 3
54382, 4
54383, 4
54384, 2
54385, 1
54386, 4
54387, 9
54388, 3
54389, 11
54390, 8
54391, 1
54392, 0
54393, 5
54394, 5
54395, 1
54396, 2
54397, 6
54398, 4
54399, 3
54400, 7
54401, 4
54402, 5
54403, 4
54404, 0
54405, 7
54406, 0
54407, 14
54408, 1
54409, 8
54410, 11
54411, 6
54412, 7
54413, 14
54414, 3
54415, 5
54416, 1
54417, 5
54418, 3
54419, 7
54420, 2
54421, 11
54422, 4
54423, 10
54424, 2
54425, 0
54426, 5
54427, 3
54428, 6
54429, 6
54430, 5
54431, 3
54432, 1
54433, 4
54434, 6
54435, 2
54436, 0
54437, 3
54438, 20
54439, 2
54440, 5
54441, 1
54442, 5
54443, 8
54444, 4
54445, 1
54446, 4
54447, 15
54448, 0
54449, 1
54450, 1
54451, 0
54452, 2
54453, 7
54454, 14
54455, 26
54456, 1
54457, 23
54458, 3
54459, 7
54460, 5
54461, 6
54462, 6
54463, 6
54464, 10
54465, 22
54466, 2
54467, 8
54468, 11
54469, 3
54470, 0
54471, 4
54472, 3
54473, 1
54474, 1
54475, 3
54476, 15
54477, 4
54478, 0
54479, 19
54480, 10
54481, 15
54482, 1
54483, 14
54484, 7
54485, 6
54486, 19
54487, 1
54488, 11
54489, 11
54490, 16
54491, 4
54492, 11
54493, 10
54494, 18
54495, 1
54496, 0
54497, 23
54498, 3
54499, 0
54500, 19
54501, 2
54502, 3
54503, 1
54504, 9
54505, 4
54506, 0
54507, 17
54508, 2
54509, 6
54510, 2
54511, 10
54512, 5
54513, 5
54514, 5
54515, 1
54516, 3
54517, 3
54518, 3
54519, 25
54520, 4
54521, 36
54522, 5
54523, 2
54524, 12
54525, 0
54526, 3
54527, 6
54528, 3
54529, 7
54530, 31
54531, 5
54532, 12
54533, 5
54534, 2
54535, 4
54536, 9
54537, 1
54538, 6
54539, 9
54540, 1
54541, 6
54542, 17
54543, 3
54544, 3
54545, 1
54546, 4
54547, 5
54548, 15
54549, 7
54550, 11
54551, 2
54552, 2
54553, 15
54554, 1
54555, 6
54556, 1
54557, 10
54558, 6
54559, 3
54560, 15
54561, 5
54562, 5
54563, 3
54564, 2
54565, 1
54566, 1
54567, 4
54568, 13
54569, 2
54570, 4
54571, 17
54572, 3
54573, 7
54574, 4
54575, 0
54576, 5
54577, 3
54578, 23
54579, 3
54580, 6
54581, 4
54582, 8
54583, 9
54584, 1
54585, 1
54586, 2
54587, 4
54588, 2
54589, 7
54590, 2
54591, 11
54592, 19
54593, 3
54594, 5
54595, 1
54596, 2
54597, 3
54598, 3
54599, 11
54600, 8
54601, 6
54602, 2
54603, 5
54604, 10
54605, 1
54606, 1
54607, 6
54608, 2
54609, 8
54610, 3
54611, 5
54612, 1
54613, 1
54614, 1
54615, 2
54616, 7
54617, 6
54618, 10
54619, 12
54620, 3
54621, 3
54622, 8
54623, 9
54624, 9
54625, 12
54626, 3
54627, 23
54628, 2
54629, 3
54630, 3
54631, 1
54632, 3
54633, 0
54634, 3
54635, 8
54636, 15
54637, 3
54638, 8
54639, 7
54640, 5
54641, 2
54642, 10
54643, 1
54644, 2
54645, 5
54646, 3
54647, 3
54648, 27
54649, 5
54650, 25
54651, 25
54652, 10
54653, 9
54654, 12
54655, 7
54656, 8
54657, 2
54658, 13
54659, 5
54660, 3
54661, 13
54662, 1
54663, 10
54664, 7
54665, 3
54666, 0
54667, 7
54668, 13
54669, 14
54670, 10
54671, 2
54672, 34
54673, 9
54674, 7
54675, 2
54676, 10
54677, 2
54678, 5
54679, 28
54680, 1
54681, 4
54682, 8
54683, 4
54684, 1
54685, 1
54686, 0
54687, 1
54688, 6
54689, 11
54690, 8
54691, 3
54692, 2
54693, 3
54694, 6
54695, 2
54696, 5
54697, 2
54698, 2
54699, 13
54700, 6
54701, 12
54702, 6
54703, 0
54704, 4
54705, 1
54706, 0
54707, 5
54708, 1
54709, 5
54710, 13
54711, 11
54712, 13
54713, 5
54714, 2
54715, 5
54716, 3
54717, 23
54718, 18
54719, 0
54720, 9
54721, 4
54722, 1
54723, 2
54724, 1
54725, 26
54726, 2
54727, 8
54728, 4
54729, 10
54730, 2
54731, 18
54732, 6
54733, 15
54734, 11
54735, 11
54736, 16
54737, 0
54738, 7
54739, 9
54740, 0
54741, 11
54742, 2
54743, 2
54744, 8
54745, 7
54746, 12
54747, 1
54748, 8
54749, 0
54750, 0
54751, 17
54752, 6
54753, 5
54754, 7
54755, 4
54756, 1
54757, 8
54758, 7
54759, 1
54760, 2
54761, 13
54762, 3
54763, 5
54764, 6
54765, 3
54766, 4
54767, 2
54768, 8
54769, 8
54770, 9
54771, 2
54772, 8
54773, 3
54774, 3
54775, 1
54776, 4
54777, 0
54778, 10
54779, 5
54780, 1
54781, 8
54782, 5
54783, 10
54784, 8
54785, 1
54786, 5
54787, 7
54788, 6
54789, 4
54790, 5
54791, 2
54792, 14
54793, 3
54794, 1
54795, 29
54796, 4
54797, 2
54798, 3
54799, 1
54800, 6
54801, 1
54802, 16
54803, 3
54804, 10
54805, 11
54806, 9
54807, 3
54808, 2
54809, 3
54810, 8
54811, 7
54812, 3
54813, 6
54814, 4
54815, 12
54816, 13
54817, 3
54818, 2
54819, 10
54820, 1
54821, 4
54822, 20
54823, 5
54824, 16
54825, 11
54826, 9
54827, 4
54828, 4
54829, 11
54830, 3
54831, 9
54832, 5
54833, 7
54834, 4
54835, 4
54836, 33
54837, 1
54838, 11
54839, 8
54840, 0
54841, 4
54842, 10
54843, 3
54844, 5
54845, 2
54846, 6
54847, 6
54848, 0
54849, 2
54850, 34
54851, 2
54852, 4
54853, 3
54854, 16
54855, 1
54856, 2
54857, 8
54858, 1
54859, 8
54860, 7
54861, 1
54862, 1
54863, 1
54864, 2
54865, 10
54866, 7
54867, 5
54868, 2
54869, 0
54870, 0
54871, 1
54872, 3
54873, 11
54874, 2
54875, 5
54876, 2
54877, 5
54878, 13
54879, 2
54880, 9
54881, 5
54882, 2
54883, 0
54884, 19
54885, 6
54886, 5
54887, 6
54888, 13
54889, 5
54890, 6
54891, 18
54892, 18
54893, 0
54894, 5
54895, 1
54896, 2
54897, 2
54898, 9
54899, 7
54900, 23
54901, 0
54902, 7
54903, 4
54904, 1
54905, 2
54906, 5
54907, 2
54908, 3
54909, 4
54910, 3
54911, 4
54912, 3
54913, 24
54914, 0
54915, 1
54916, 16
54917, 5
54918, 4
54919, 4
54920, 6
54921, 5
54922, 20
54923, 2
54924, 2
54925, 4
54926, 7
54927, 1
54928, 19
54929, 2
54930, 6
54931, 9
54932, 3
54933, 3
54934, 1
54935, 14
54936, 3
54937, 2
54938, 3
54939, 25
54940, 1
54941, 1
54942, 2
54943, 5
54944, 1
54945, 7
54946, 3
54947, 3
54948, 10
54949, 4
54950, 9
54951, 5
54952, 2
54953, 4
54954, 5
54955, 11
54956, 3
54957, 14
54958, 5
54959, 0
54960, 3
54961, 1
54962, 18
54963, 0
54964, 8
54965, 24
54966, 7
54967, 3
54968, 6
54969, 4
54970, 1
54971, 2
54972, 15
54973, 3
54974, 1
54975, 1
54976, 4
54977, 28
54978, 2
54979, 7
54980, 9
54981, 5
54982, 12
54983, 4
54984, 2
54985, 10
54986, 3
54987, 15
54988, 2
54989, 4
54990, 6
54991, 2
54992, 4
54993, 10
54994, 10
54995, 15
54996, 17
54997, 2
54998, 11
54999, 3
55000, 6
55001, 1
55002, 2
55003, 2
55004, 2
55005, 2
55006, 3
55007, 9
55008, 3
55009, 6
55010, 9
55011, 2
55012, 10
55013, 1
55014, 8
55015, 18
55016, 4
55017, 9
55018, 1
55019, 5
55020, 0
55021, 11
55022, 6
55023, 4
55024, 6
55025, 2
55026, 7
55027, 1
55028, 6
55029, 4
55030, 10
55031, 8
55032, 1
55033, 3
55034, 9
55035, 0
55036, 3
55037, 4
55038, 11
55039, 3
55040, 2
55041, 2
55042, 12
55043, 5
55044, 1
55045, 0
55046, 10
55047, 13
55048, 9
55049, 1
55050, 17
55051, 6
55052, 17
55053, 13
55054, 10
55055, 3
55056, 4
55057, 2
55058, 0
55059, 1
55060, 3
55061, 10
55062, 4
55063, 12
55064, 5
55065, 1
55066, 6
55067, 4
55068, 1
55069, 5
55070, 5
55071, 2
55072, 5
55073, 3
55074, 3
55075, 3
55076, 2
55077, 29
55078, 4
55079, 11
55080, 18
55081, 6
55082, 6
55083, 0
55084, 2
55085, 2
55086, 4
55087, 3
55088, 6
55089, 2
55090, 19
55091, 2
55092, 32
55093, 5
55094, 24
55095, 6
55096, 5
55097, 15
55098, 20
55099, 1
55100, 20
55101, 2
55102, 3
55103, 6
55104, 4
55105, 1
55106, 6
55107, 8
55108, 1
55109, 12
55110, 5
55111, 1
55112, 4
55113, 1
55114, 5
55115, 5
55116, 8
55117, 0
55118, 8
55119, 13
55120, 8
55121, 12
55122, 7
55123, 17
55124, 13
55125, 9
55126, 8
55127, 1
55128, 1
55129, 1
55130, 8
55131, 7
55132, 2
55133, 2
55134, 7
55135, 5
55136, 11
55137, 5
55138, 3
55139, 8
55140, 0
55141, 1
55142, 14
55143, 11
55144, 4
55145, 6
55146, 1
55147, 7
55148, 4
55149, 13
55150, 21
55151, 4
55152, 1
55153, 1
55154, 4
55155, 14
55156, 2
55157, 6
55158, 0
55159, 5
55160, 1
55161, 3
55162, 4
55163, 4
55164, 2
55165, 2
55166, 2
55167, 13
55168, 4
55169, 13
55170, 1
55171, 8
55172, 8
55173, 4
55174, 15
55175, 3
55176, 8
55177, 10
55178, 9
55179, 2
55180, 24
55181, 5
55182, 10
55183, 4
55184, 0
55185, 18
55186, 5
55187, 9
55188, 8
55189, 2
55190, 2
55191, 9
55192, 3
55193, 0
55194, 2
55195, 6
55196, 3
55197, 4
55198, 9
55199, 5
55200, 18
55201, 6
55202, 6
55203, 2
55204, 14
55205, 3
55206, 4
55207, 0
55208, 5
55209, 11
55210, 3
55211, 9
55212, 3
55213, 4
55214, 15
55215, 11
55216, 5
55217, 3
55218, 19
55219, 11
55220, 5
55221, 0
55222, 4
55223, 2
55224, 10
55225, 5
55226, 2
55227, 17
55228, 2
55229, 4
55230, 13
55231, 3
55232, 7
55233, 3
55234, 13
55235, 4
55236, 7
55237, 29
55238, 0
55239, 2
55240, 3
55241, 1
55242, 11
55243, 2
55244, 10
55245, 5
55246, 4
55247, 3
55248, 0
55249, 2
55250, 3
55251, 1
55252, 8
55253, 1
55254, 5
55255, 7
55256, 4
55257, 14
55258, 3
55259, 2
55260, 3
55261, 3
55262, 4
55263, 8
55264, 24
55265, 9
55266, 0
55267, 0
55268, 5
55269, 6
55270, 17
55271, 3
55272, 14
55273, 1
55274, 2
55275, 5
55276, 4
55277, 9
55278, 14
55279, 6
55280, 5
55281, 4
55282, 8
55283, 6
55284, 10
55285, 12
55286, 21
55287, 3
55288, 4
55289, 4
55290, 4
55291, 19
55292, 13
55293, 3
55294, 0
55295, 1
55296, 6
55297, 2
55298, 4
55299, 3
55300, 2
55301, 7
55302, 0
55303, 0
55304, 4
55305, 0
55306, 2
55307, 1
55308, 3
55309, 10
55310, 4
55311, 19
55312, 4
55313, 18
55314, 2
55315, 3
55316, 0
55317, 12
55318, 7
55319, 0
55320, 2
55321, 7
55322, 3
55323, 7
55324, 11
55325, 0
55326, 4
55327, 5
55328, 1
55329, 22
55330, 9
55331, 2
55332, 1
55333, 13
55334, 10
55335, 5
55336, 11
55337, 1
55338, 2
55339, 3
55340, 14
55341, 19
55342, 12
55343, 5
55344, 8
55345, 2
55346, 2
55347, 4
55348, 4
55349, 4
55350, 1
55351, 1
55352, 4
55353, 4
55354, 6
55355, 3
55356, 11
55357, 6
55358, 5
55359, 16
55360, 8
55361, 4
55362, 5
55363, 1
55364, 4
55365, 8
55366, 18
55367, 3
55368, 0
55369, 1
55370, 3
55371, 2
55372, 13
55373, 12
55374, 7
55375, 25
55376, 9
55377, 22
55378, 15
55379, 2
55380, 2
55381, 4
55382, 19
55383, 8
55384, 15
55385, 2
55386, 0
55387, 5
55388, 1
55389, 1
55390, 2
55391, 2
55392, 9
55393, 19
55394, 1
55395, 4
55396, 5
55397, 7
55398, 5
55399, 3
55400, 4
55401, 1
55402, 8
55403, 2
55404, 5
55405, 4
